9.56452	0.00192326	-0.00101663	1.92326E-06	1.01663E-06	0	0	0	
9.56532	-0.0175826	-0.00390024	0.000109807	2.60293E-05	0	0	0	
9.56613	0.00450574	-0.000914406	0.000311366	3.51536E-05	0	0	0	
9.56692	-0.0013528	-0.00157027	0.000501635	6.04912E-05	0	0	0	
9.56772	-0.000341866	-0.00270228	0.00054906	7.22484E-05	0	0	0	
9.5685	-0.00187225	0.00174552	0.0004902	7.9944E-05	0	0	0	
9.56928	-0.000138329	0.0021245	0.000459508	8.60781E-05	0	0	0	
9.57004	-0.00899232	-0.000481673	0.000499257	6.66201E-05	0	0	0	
9.5708	0.003577	0.00101979	0.000581049	7.62812E-05	0	0	0	
9.57153	-0.0148149	-0.0050857	0.000633171	6.35458E-05	0	0	0	
9.57225	0.00312249	-0.00990304	0.000602176	0.000118298	0	0	0	
9.57296	0.00273467	0.00492908	0.000510697	0.000152397	0	0	0	
9.57364	0.0104636	-0.000536938	0.000435281	0.00015579	0	0	0	
9.5743	-0.0101597	-0.00482623	0.000453004	0.000116215	0	0	0	
9.57493	0.00459516	0.00926492	0.000561955	9.08618E-05	0	0	0	
9.57554	-4.39845E-05	0.000582236	0.000615098	0.000100333	0	0	0	
9.57613	-0.0104807	-0.0115846	0.000563918	0.000122413	0	0	0	
9.57669	-0.00609458	0.000744274	0.000447216	0.000133731	0	0	0	
9.57721	0.00920061	-0.0077443	0.000439101	0.000131381	0	0	0	
9.57771	0.0136964	0.00107579	0.000563478	8.81207E-05	0	0	0	
9.57818	0.00550847	-0.000653048	0.000636837	7.2443E-05	0	0	0	
9.57861	0.00936966	-0.00214529	0.000620318	7.87154E-05	0	0	0	
9.57901	0.0121164	-0.00159677	0.000505815	0.000103223	0	0	0	
9.57938	0.00261876	0.00146837	0.000468225	8.9858E-05	0	0	0	
9.57972	0.0410878	-0.00406079	0.000576287	7.78837E-05	0	0	0	
9.58002	-0.00128594	-0.000138052	0.000792988	6.30278E-05	0	0	0	
9.58029	0.00566486	-0.00172661	0.00093411	6.49444E-05	0	0	0	
9.58052	0.0167917	0.00251718	0.000964935	7.028E-05	0	0	0	
9.58072	0.00562029	0.00161123	0.000776506	6.81365E-05	0	0	0	
9.58089	-0.0362052	-0.00329412	0.000736319	7.36496E-05	0	0	0	
9.58102	0.0231889	0.000662548	0.000691759	5.47079E-05	0	0	0	
9.58112	0.0142067	0.000365097	0.000745844	5.49889E-05	0	0	0	
9.58119	0.0111363	0.00380357	0.000721828	7.18621E-05	0	0	0	
9.58123	0.0140179	0.00269342	0.000758704	9.07858E-05	0	0	0	
9.58123	0.011302	-0.00296651	0.00074447	0.000108873	0	0	0	
9.58121	0.000243845	0.00359012	0.000749623	9.61068E-05	0	0	0	
9.58116	-0.00443281	-0.00169418	0.000595139	8.69215E-05	0	0	0	
9.58109	-0.0196407	0.00393686	0.000545137	0.000103989	0	0	0	
9.58099	-0.00986154	-0.000333733	0.000579485	9.55816E-05	0	0	0	
9.58087	0.0489644	-0.0024444	0.000804824	8.56212E-05	0	0	0	
9.58074	-0.0163965	-0.00500943	0.000768486	7.12983E-05	0	0	0	
9.58058	0.0322421	-6.18965E-05	0.000731102	7.46672E-05	0	0	0	
9.5804	0.0208924	0.000403414	0.000688791	7.62476E-05	0	0	0	
9.58022	-0.0105619	-0.00452048	0.0009228	4.89701E-05	0	0	0	
9.58002	0.0255766	-0.00385145	0.000925949	7.37446E-05	0	0	0	
9.57981	0.00425777	-0.00136241	0.000812244	9.01512E-05	0	0	0	
9.57959	-0.0306518	-0.00285881	0.000784599	9.90072E-05	0	0	0	
9.57937	-0.0230627	0.00225305	0.000761062	7.33835E-05	0	0	0	
9.57915	0.0117285	-0.00451565	0.000785838	7.04942E-05	0	0	0	
9.57893	-0.00237911	0.00387023	0.000607085	7.50803E-05	0	0	0	
9.57872	0.015926	-0.00128351	0.000486535	6.99756E-05	0	0	0	
9.57851	-0.0060971	0.00100279	0.000594371	6.44618E-05	0	0	0	
9.57831	-0.0142778	-0.00345479	0.000569953	6.01862E-05	0	0	0	
9.57812	0.0139936	0.000934698	0.000576299	5.81634E-05	0	0	0	
9.57795	0.000444769	0.00563194	0.000354513	6.57563E-05	0	0	0	
9.5778	-0.0489099	-0.00687148	0.000420553	8.71932E-05	0	0	0	
9.57766	0.00588496	0.000797388	0.000632031	0.000107284	0	0	0	
9.57755	0.0648513	-0.00439529	0.000969966	0.000105022	0	0	0	
9.57746	-0.0304525	-0.00978733	0.00109354	0.000106475	0	0	0	
9.57741	-0.0127403	0.0011679	0.000969199	0.000146898	0	0	0	
9.57738	-0.00764104	-0.00269581	0.000782882	0.000152601	0	0	0	
9.57738	-0.0152519	0.00278887	0.000754416	0.00015514	0	0	0	
9.57742	-0.00610152	-0.0025676	0.000864212	9.99261E-05	0	0	0	
9.5775	-0.00814348	0.00227344	0.000833392	0.000112713	0	0	0	
9.57762	0.0426155	-0.00564653	0.000762477	0.000116405	0	0	0	
9.57778	0.0119961	-0.00159638	0.000715182	0.000129408	0	0	0	
9.57798	-0.00430458	0.000347617	0.000674985	0.00012427	0	0	0	
9.57822	0.0138968	-0.00110576	0.0006163	0.000101476	0	0	0	
9.57851	-0.000811126	0.00101794	0.000507903	9.61562E-05	0	0	0	
9.57885	0.0428817	0.00492257	0.00059148	9.23593E-05	0	0	0	
9.57923	-0.0282429	-0.0064561	0.00079241	0.000116448	0	0	0	
9.57966	0.017696	0.00428043	0.000916459	0.000121444	0	0	0	
9.58015	-0.017532	0.00203598	0.000841464	0.000137674	0	0	0	
9.58068	-0.00477228	0.00490879	0.000647674	0.000130467	0	0	0	
9.58126	0.00426745	-0.0062268	0.000548249	0.000125642	0	0	0	
9.58189	0.00332604	-0.000183548	0.00050988	0.000121152	0	0	0	
9.58258	0.00275182	-0.00170028	0.000470592	8.9127E-05	0	0	0	
9.58331	-0.0158305	0.00279512	0.000426141	8.18224E-05	0	0	0	
9.58409	0.00792899	-0.0100899	0.000411961	8.3656E-05	0	0	0	
9.58492	-0.00720525	0.000620852	0.000497657	0.000107207	0	0	0	
9.5858	-0.00580249	0.000481632	0.000641374	0.000109339	0	0	0	
9.58673	-0.00854897	0.00201248	0.0007097	8.10499E-05	0	0	0	
9.5877	0.00138069	-0.011136	0.000669922	7.04389E-05	0	0	0	
9.58871	-0.0131748	0.00298725	0.000531543	0.000101301	0	0	0	
9.58977	-0.000140373	-0.00692045	0.000497618	0.000118774	0	0	0	
9.59086	0.00203732	0.00310665	0.000556318	0.00012207	0	0	0	
9.592	0.0112373	-4.95907E-05	0.000633984	8.87754E-05	0	0	0	
9.59317	-0.000967799	0.000366431	0.000610088	6.43891E-05	0	0	0	
9.59437	0.00449886	-2.0019E-05	0.000531177	5.05119E-05	0	0	0	
9.59561	0.00127571	6.72353E-06	0.000512821	4.99956E-05	0	0	0	
9.59687	-0.00837395	-0.0013921	0.000561188	5.68698E-05	0	0	0	
9.59816	-0.00825458	0.00230224	0.00058908	6.34956E-05	0	0	0	
9.59947	0.000719981	-0.00153385	0.000566008	6.48565E-05	0	0	0	
9.6008	0.0168481	0.00199117	0.000527269	6.66234E-05	0	0	0	
9.60214	-0.00954705	0.00214652	0.000508741	6.65225E-05	0	0	0	
9.6035	0.00406644	-0.00348779	0.00054969	6.08733E-05	0	0	0	
9.60487	-0.0078707	0.000160185	0.000629691	4.62564E-05	0	0	0	
9.60624	0.0103953	0.00132061	0.000708743	3.43596E-05	0	0	0	
9.60762	0.00702191	-0.00238558	0.000756723	3.16941E-05	0	0	0	
9.60899	0.0125425	0.00213141	0.000848509	4.79138E-05	0	0	0	
9.61036	-0.00857914	-0.00106004	0.000958815	5.22558E-05	0	0	0	
9.61172	-0.00257555	0.00022304	0.000993811	5.58318E-05	0	0	0	
9.61306	0.00697997	-0.00106129	0.000859471	4.76154E-05	0	0	0	
9.61439	0.00379337	0.00440154	0.000707127	4.79758E-05	0	0	0	
9.6157	0.002391	0.0026268	0.000607708	7.05199E-05	0	0	0	
9.61699	0.0145218	0.00297736	0.000606366	9.1263E-05	0	0	0	
9.61825	-0.00650921	0.00210261	0.000581503	0.000106406	0	0	0	
9.61948	-0.00288851	-0.00178996	0.000527285	9.1509E-05	0	0	0	
9.62067	0.0104243	0.000561034	0.000456498	7.07065E-05	0	0	0	
9.62183	-0.00416528	0.00155232	0.000485353	6.06743E-05	0	0	0	
9.62294	0.0107505	0.00515263	0.000583008	7.23653E-05	0	0	0	
9.62401	-0.00151336	0.00162625	0.000655171	7.7842E-05	0	0	0	
9.62504	0.00145103	-0.00271635	0.00060635	7.72646E-05	0	0	0	
9.62601	0.0127598	0.00148427	0.000532567	4.94724E-05	0	0	0	
9.62693	-0.0202347	-0.00176062	0.000529577	3.97578E-05	0	0	0	
9.6278	0.0195707	-8.73918E-05	0.0005881	2.67758E-05	0	0	0	
9.6286	-0.0010278	0.00246541	0.000631562	3.85051E-05	0	0	0	
9.62935	-0.0166117	-0.000594172	0.000655719	4.30879E-05	0	0	0	
9.63003	0.0205924	0.000840089	0.000637236	4.98271E-05	0	0	0	
9.63065	-6.68055E-05	0.00335878	0.000576175	5.34253E-05	0	0	0	
9.6312	0.0044052	0.00389472	0.000479886	7.42103E-05	0	0	0	
9.63168	0.0186039	0.00218533	0.00040894	7.47525E-05	0	0	0	
9.63209	-0.00694973	-0.000619894	0.00048905	6.2481E-05	0	0	0	
9.63244	0.00515019	0.000218081	0.000633238	3.61006E-05	0	0	0	
9.63271	-0.0113153	-0.000946532	0.000789531	3.48476E-05	0	0	0	
9.6329	0.0104146	0.00131423	0.000815149	3.0378E-05	0	0	0	
9.63303	0.0119707	0.0024531	0.000744749	2.74381E-05	0	0	0	
9.63308	0.00327492	-0.000728639	0.000665093	2.93985E-05	0	0	0	
9.63305	-0.00242964	-0.00209254	0.000577486	3.48919E-05	0	0	0	
9.63296	-0.00254336	0.00210992	0.000528131	5.3082E-05	0	0	0	
9.63279	0.00208248	-0.000189193	0.000553322	5.55533E-05	0	0	0	
9.63254	-0.00925347	0.00157529	0.000623732	5.43581E-05	0	0	0	
9.63223	0.0130573	-0.00238495	0.000589769	3.79308E-05	0	0	0	
9.63184	-0.0386153	0.00177948	0.00053584	4.38048E-05	0	0	0	
9.63139	0.00389394	-0.00264257	0.000461531	5.48178E-05	0	0	0	
9.63086	-0.0170046	0.0057073	0.000424971	8.03895E-05	0	0	0	
9.63027	0.00076714	0.00349123	0.00031245	0.00010209	0	0	0	
9.62961	0.0592286	-0.000473263	0.000388299	9.85289E-05	0	0	0	
9.62889	-0.00793675	0.00124644	0.000498503	8.13099E-05	0	0	0	
9.62811	-0.00363783	-0.0032719	0.000562367	5.81945E-05	0	0	0	
9.62727	-0.0265793	-0.00213973	0.000658828	5.91695E-05	0	0	0	
9.62638	-0.00888153	-0.000375768	0.00067373	6.54425E-05	0	0	0	
9.62543	0.00980086	0.00176524	0.000751579	8.49507E-05	0	0	0	
9.62443	-0.000630521	0.000743046	0.000603867	8.40049E-05	0	0	0	
9.62338	0.00913413	0.00271262	0.000587254	7.331E-05	0	0	0	
9.62229	0.00246249	-0.00022879	0.000609023	5.1872E-05	0	0	0	
9.62115	0.00141267	0.00311287	0.000622451	4.802E-05	0	0	0	
9.61998	-0.00663297	-0.0105388	0.000660529	7.96685E-05	0	0	0	
9.61877	0.0141321	0.000347176	0.000709803	8.05865E-05	0	0	0	
9.61753	-0.0176402	0.00116786	0.000784667	9.80372E-05	0	0	0	
9.61627	0.0143212	0.00224153	0.000818222	8.81395E-05	0	0	0	
9.61498	-0.00530466	0.000995094	0.000806431	9.45869E-05	0	0	0	
9.61367	-0.000886149	-0.00197555	0.000783942	8.43903E-05	0	0	0	
9.61234	0.00704829	0.00350734	0.000747394	8.43733E-05	0	0	0	
9.611	0.00409999	0.000545502	0.000685123	9.25073E-05	0	0	0	
9.60965	0.0120018	-0.000916107	0.000613578	8.38082E-05	0	0	0	
9.6083	-0.0103092	-0.00235666	0.000535314	6.7154E-05	0	0	0	
9.60694	-0.000439943	-0.00104872	0.000597968	5.11934E-05	0	0	0	
9.60558	-0.0551328	0.000723328	0.000938068	7.14704E-05	0	0	0	
9.60423	0.0189657	0.00316067	0.0011144	6.85997E-05	0	0	0	
9.60289	-0.0116269	-0.00250257	0.00108444	6.77693E-05	0	0	0	
9.60157	0.0196227	-0.000553305	0.000750854	4.29173E-05	0	0	0	
9.60025	-0.0162787	0.0018004	0.00057684	4.31146E-05	0	0	0	
9.59896	0.00590956	-0.000720986	0.000564802	3.91068E-05	0	0	0	
9.59769	0.0129901	0.000233725	0.000648508	3.97755E-05	0	0	0	
9.59645	-0.00349568	-0.000468605	0.000698957	3.80953E-05	0	0	0	
9.59524	0.00309393	-0.000956684	0.000634013	4.31159E-05	0	0	0	
9.59406	-0.00261291	0.00096386	0.000519427	4.20085E-05	0	0	0	
9.59291	-0.00196348	-0.00471958	0.000473212	5.94619E-05	0	0	0	
9.5918	0.0161081	0.00231225	0.000516633	6.53058E-05	0	0	0	
9.59073	-0.0107798	-0.000541214	0.000450454	7.62149E-05	0	0	0	
9.58971	-0.00410181	-0.00113015	0.000350614	5.46728E-05	0	0	0	
9.58873	0.00322515	-0.000435521	0.000321654	4.05811E-05	0	0	0	
9.5878	-0.00798549	0.0018778	0.000449486	3.35594E-05	0	0	0	
9.58691	-0.00837365	0.00218151	0.000592274	4.01067E-05	0	0	0	
9.58608	-0.0063588	-0.000931841	0.000603563	5.39663E-05	0	0	0	
9.5853	-0.00666464	0.000327003	0.000561656	6.63997E-05	0	0	0	
9.58457	0.00916983	0.000133213	0.000502489	6.38948E-05	0	0	0	
9.5839	-0.00791698	-0.00427941	0.000490182	6.98332E-05	0	0	0	
9.58329	-0.00107583	0.00102197	0.000500908	5.74006E-05	0	0	0	
9.58273	0.00138618	-0.000460258	0.000508179	6.05277E-05	0	0	0	
9.58223	0.00333109	-0.00115923	0.000489383	4.61217E-05	0	0	0	
9.58179	-0.000162682	-0.000839569	0.000445318	5.69556E-05	0	0	0	
9.58141	-0.0041992	0.00230705	0.000463285	6.56017E-05	0	0	0	
9.58109	0.0323792	0.00259694	0.000531305	6.69467E-05	0	0	0	
9.58082	-0.0199468	-0.000104288	0.000640286	5.39914E-05	0	0	0	
9.58062	0.00664326	0.0025907	0.000618503	6.41003E-05	0	0	0	
9.58047	0.011903	-0.000652733	0.000528448	6.98983E-05	0	0	0	
9.58038	-0.0141235	-0.0018697	0.000430751	7.82944E-05	0	0	0	
9.58035	0.00617393	0.00272237	0.000440575	6.61211E-05	0	0	0	
9.58038	0.00158566	-0.00363718	0.000464078	7.07454E-05	0	0	0	
9.58046	-0.00906584	0.000249024	0.000448355	8.19209E-05	0	0	0	
9.58059	-0.00464656	-0.00198893	0.000413171	7.65642E-05	0	0	0	
9.58078	0.0113013	0.0063934	0.000438762	8.12736E-05	0	0	0	
9.58101	-0.017662	0.00242935	0.000549513	8.08685E-05	0	0	0	
9.5813	-0.00642619	-0.000557934	0.000625519	8.22038E-05	0	0	0	
9.58164	0.0021985	0.00145122	0.000662006	7.82272E-05	0	0	0	
9.58202	0.0042204	-0.00194029	0.000648885	7.72594E-05	0	0	0	
9.58245	0.00590566	-0.000562596	0.000690466	7.86751E-05	0	0	0	
9.58292	-0.00480758	0.000307576	0.00073168	7.25501E-05	0	0	0	
9.58343	0.00780871	0.00136872	0.000702346	5.91952E-05	0	0	0	
9.58397	-0.00766693	-0.000737521	0.00061943	4.91286E-05	0	0	0	
9.58456	-0.000224797	0.00314894	0.000536214	5.07534E-05	0	0	0	
9.58518	0.00381193	0.000201655	0.000511663	5.42424E-05	0	0	0	
9.58583	-0.00582874	0.000638732	0.000524109	5.52213E-05	0	0	0	
9.58651	0.0137503	0.00100129	0.000553356	4.62346E-05	0	0	0	
9.58721	-0.0074653	-0.00305325	0.000547152	6.59382E-05	0	0	0	
9.58795	0.000804207	0.000554387	0.000509394	6.95396E-05	0	0	0	
9.5887	-0.0059759	-0.000844916	0.000459053	6.76838E-05	0	0	0	
9.58948	0.0225224	-0.00130006	0.000485581	4.06971E-05	0	0	0	
9.59027	-0.0120686	-0.00176023	0.000530841	5.01915E-05	0	0	0	
9.59108	-0.00178648	0.00040004	0.00056783	5.56692E-05	0	0	0	
9.5919	0.00313636	-0.00126557	0.00054073	5.93601E-05	0	0	0	
9.59273	-0.00277789	0.00235282	0.000493942	5.23533E-05	0	0	0	
9.59357	-0.000231296	-0.000224893	0.00044697	5.5051E-05	0	0	0	
9.59442	0.0080062	-0.0022533	0.0004607	6.30232E-05	0	0	0	
9.59527	-0.00808045	-0.000982481	0.000538666	6.09769E-05	0	0	0	
9.59613	0.00546583	0.00283285	0.000631274	6.15939E-05	0	0	0	
9.59699	-0.00994639	-0.00302117	0.000668405	5.8616E-05	0	0	0	
9.59784	-0.00422268	-5.00209E-05	0.00063201	5.94338E-05	0	0	0	
9.5987	-0.0013364	0.00251647	0.000584828	4.9307E-05	0	0	0	
