"time_s","AngryWave1","HappyWave1","NeutralWave1","AngryWave2","HappyWave2","NeutralWave2"
2.8,1.13829286197902,0.874700311079697,0.995330300826995,1.120092882282,0.900410699740912,0.976431898151755
2.9,1.0342788421639,0.852511969067671,1.0090071329773,1.09009500120112,0.913942890347656,0.996190355169056
3,1.14848520880799,0.885746651673832,0.965618146785103,1.07225970339206,0.886770441165058,0.978795479450087
3.1,1.14614150416968,0.928553328259047,1.05324877471167,1.02466990439564,0.867431486949804,0.987769492558103
3.2,1.10898040472515,0.896198572097862,1.01447894721657,1.02929184239886,0.876827650294929,0.990441465607248
3.3,1.03361241778821,0.928890466037164,1.08767237318473,1.08888563895887,0.852917326355693,0.99113623741014
3.4,1.05733392659742,0.910228898304551,1.05072110792213,1.12884781999103,0.857871481317607,0.986958951546766
3.5,1.10509633046917,0.884720390781655,1.16258683705787,1.08740929830439,0.874613776287815,0.991664280622294
3.6,1.07142680548636,0.905804318996452,1.13101881792032,1.06915107935354,0.869174891917281,0.979421108249169
3.7,1.0937396511381,0.878578457201556,1.20071431217001,1.07486756200624,0.881670343290388,0.989598865052726
3.8,1.09056876090196,0.898437602857068,1.24300209069971,1.0792575268438,0.895840456067388,0.974806643730241
3.9,1.05910324575258,0.891636621799011,1.05172417947892,1.1027907012994,0.879666556694739,0.985844057492736
4,1.10720310273107,0.917672002486743,1.09536179915476,1.09754385703125,0.871588094405603,0.970478196535597
4.1,1.09001994357494,0.936981374813245,1.04511450439028,1.09634205842006,0.878961962753302,1.01064203202454
4.2,1.23318417601894,0.876907651600585,1.08461933144667,1.07326308693695,0.896767892319902,1.0149236515138
4.3,1.1139625738379,0.889184963824596,1.04629377080542,1.17610703349228,1.08037884220205,1.0887298090018
4.4,1.06900363053089,0.94892600207847,1.06853372551274,1.18155020146251,1.04450982609441,1.10542275713457
4.5,1.09586184872007,0.941424569399066,1.01451763413943,1.10443213238876,0.93457279327877,1.09160870004419
4.6,1.02409665064665,0.919755158202819,1.04204103839843,1.0920320513302,0.915741909853746,1.02944982814339
4.7,1.04867555891349,0.90155608104453,1.03592788679733,1.08232587584272,0.895205697097458,1.01972180022195
4.8,1.08302669739522,0.954337069943874,1.03559624736942,1.12397901206943,0.933430832059899,1.01362384918466
4.9,1.09060748524799,0.953756896941394,1.036870680997,1.14398599797927,0.92826878212006,1.06632154291578
5,1.07496899526979,0.933030326361535,1.03355981569387,1.14255704497913,0.92620935768987,1.10645733503116
5.1,1.11399932819467,0.942603183382995,1.0352744872507,1.19711118942332,0.948610189956527,1.12348661610812
5.2,1.04778004619095,0.944344272229166,1.047604924177,1.25192215030626,0.946603335743181,1.11743308975797
5.3,1.11467320169517,0.962859856737086,1.02116548293638,1.17204497689096,0.960646860785993,1.10655965866831
5.4,1.08441197011591,0.968098176345361,1.01549219858165,1.19533011028381,0.980297987367451,1.123272436306
5.5,1.11402088103244,0.927894050671257,1.05271267825326,1.14844128231622,0.964563117799178,1.11351539417155
5.6,1.14828023583403,0.914394636886172,0.994180807913049,1.16467366114159,0.982318106574933,1.07485863215231
5.7,1.05946366609109,0.942656322733388,1.06321583025514,1.12537095180162,0.980138917527964,1.09658414535755
5.8,1.10665312410906,0.905482833864817,1.03316575266195,1.11055298897381,0.930658065722053,1.11631682770708
5.9,1.10375096414543,0.904928550771935,1.0423819446974,1.12494369859946,0.963601070345568,1.07839721486977
6,1.0934088498005,0.916185210505117,1.00293879616059,1.11102331423219,0.952331140461729,1.09592905539372
6.1,1.0922898312765,0.936075085271942,1.04351573570951,1.15088275183006,0.972437264172561,1.10136223235744
